49;50353323-7412-402c-9f6e-f10e05d85551;data.parameter.ParameterData.;"";"";2015-01-08 15:09:05.704453+01;2015-05-10 20:04:07.768388+02;3;;1;f
50;462e5443-e806-4a29-b73a-69864f79318d;data.parameter.ParameterData.;"";"";2015-01-08 15:09:05.372431+01;2015-05-10 20:04:07.768491+02;3;;1;f
51;b447093a-e433-4322-a89b-58b579584cbb;calculation.job.quantumespresso.pw.PwCalculation.;"";"";2015-01-08 15:09:04.487687+01;2015-05-10 20:04:07.76859+02;3;1;341;f
52;e7d5e578-2244-495b-b565-46f8496a053d;data.array.kpoints.KpointsData.;"";"";2015-01-08 15:09:04.47728+01;2015-05-10 20:04:07.7687+02;3;;1;f
53;f263560c-30e5-4fa0-a9f9-309e97e640ba;data.parameter.ParameterData.;"";"";2015-01-08 17:17:57.418265+01;2015-05-10 20:04:07.768798+02;3;;1;f
54;4a60b468-c98b-4ad1-a8ce-7fb9a2f97655;data.array.kpoints.KpointsData.;"";"";2015-01-19 16:02:12.484922+01;2015-05-10 20:04:07.768897+02;3;;1;f
55;45f3e0df-ffa5-4330-9917-3a1e59928f72;data.parameter.ParameterData.;"";"";2014-12-29 17:05:42.560824+01;2015-05-10 20:04:07.769001+02;3;;1;f
56;b955ce17-8c09-4822-8530-0488ee264107;data.folder.FolderData.;"";"";2014-12-29 17:05:30.598918+01;2015-05-10 20:04:07.7691+02;3;;1;f
57;c6c2154c-ea6e-4b63-8a87-ead53d585f5a;calculation.job.quantumespresso.ph.PhCalculation.;"";"";2015-01-08 17:17:50.668331+01;2015-05-10 20:04:07.769197+02;3;1;128;f
58;58b01e36-9395-4111-b380-5072009c0cf5;data.structure.StructureData.;"";"";2015-01-19 16:02:12.975996+01;2015-05-10 20:04:07.769305+02;3;;1;f
59;672fabd5-b7e4-4f35-89fa-7111a5ed8df1;data.parameter.ParameterData.;"";"";2015-01-08 17:17:53.64328+01;2015-05-10 20:04:07.769403+02;3;;1;f
60;7b50a1e5-b1f4-4e26-8361-6a5aad38ebdd;data.parameter.ParameterData.;"";"";2015-01-08 17:17:55.534493+01;2015-05-10 20:04:07.769499+02;3;;1;f
61;12dccede-5cf7-4c5f-96d9-3898c64c6f3a;calculation.job.quantumespresso.ph.PhCalculation.;"";"";2015-01-08 17:17:52.53845+01;2015-05-10 20:04:07.769595+02;3;1;125;f
62;6c640982-7507-495d-bc5b-f40e6e7c483f;calculation.job.quantumespresso.ph.PhCalculation.;"";"";2015-01-08 17:17:54.32844+01;2015-05-10 20:04:07.769704+02;3;1;125;f
63;9b806525-2715-4fda-8c74-4a8b7fd4bd81;data.parameter.ParameterData.;"";"";2015-01-08 17:17:54.319874+01;2015-05-10 20:04:07.769813+02;3;;1;f
64;8a897414-5610-4f22-bebe-7e0ed8e1c719;data.parameter.ParameterData.;"";"";2015-01-07 06:33:26.116086+01;2015-05-10 20:04:07.76991+02;3;;1;f
65;e742da30-aea1-48e4-9881-978029bc2b7a;calculation.job.quantumespresso.pw.PwCalculation.;"";"";2015-01-08 13:15:49.409957+01;2015-05-10 20:04:07.770006+02;3;1;29;f
66;e7043478-521b-48c3-8cfb-67d3711bd0c9;data.parameter.ParameterData.;"";"";2015-01-08 13:15:49.400513+01;2015-05-10 20:04:07.770116+02;3;;1;f
67;2a00950b-4485-4763-8e2d-ffb7a9de6c1e;data.remote.RemoteData.;"";"";2015-01-08 13:15:49.55003+01;2015-05-10 20:04:07.770214+02;3;2;1;f
68;48710f03-52e5-4628-a713-8cafce62b0c1;data.array.kpoints.KpointsData.;"";"";2015-01-08 13:15:49.3996+01;2015-05-10 20:04:07.770322+02;3;;1;f
69;cf93d16d-a519-4c7a-b186-e1130256199e;data.parameter.ParameterData.;"";"";2015-01-08 13:15:49.688472+01;2015-05-10 20:04:07.770421+02;3;;1;f
70;697ade0b-45dd-427f-80c8-81695967af75;data.remote.RemoteData.;"";"";2015-01-07 07:08:38.10386+01;2015-05-10 20:04:07.770518+02;3;2;1;f
71;74b8dde9-6c30-4de8-960b-3223fbccce37;data.folder.FolderData.;"";"";2015-01-07 07:08:27.590176+01;2015-05-10 20:04:07.770627+02;3;;1;f
72;6ecff4ef-864a-4d1d-9e5a-241569db326d;data.parameter.ParameterData.;"";"";2015-01-07 07:08:28.171377+01;2015-05-10 20:04:07.770725+02;3;;1;f
73;ad0a7192-e06d-4de0-9363-3c949f96e0ea;data.parameter.ParameterData.;"";"";2015-02-11 00:27:52.623365+01;2015-05-10 20:04:07.770823+02;3;;1;f
74;75c9a9f8-d0b7-4772-8378-8ede52f4ffb4;calculation.job.quantumespresso.ph.PhCalculation.;"";"";2015-02-11 00:27:52.601416+01;2015-05-10 20:04:07.770921+02;3;2;611;f
75;67a027d3-acd0-41c3-b2fc-3743b5124751;data.parameter.ParameterData.;"";"";2015-02-11 00:27:52.582083+01;2015-05-10 20:04:07.771029+02;3;;1;f
76;d31ea8c1-57ef-4ab1-9327-fccf9752e735;data.parameter.ParameterData.;"";"";2015-01-08 14:08:16.030204+01;2015-05-10 20:04:07.771125+02;3;;1;f
77;900c4ee7-db15-4eae-8e99-4f7bc4c49cf8;data.array.kpoints.KpointsData.;"";"";2015-01-08 14:08:15.996815+01;2015-05-10 20:04:07.771222+02;3;;1;f
78;c570aacc-39e3-4843-8a39-7208fa0dcf2b;data.structure.StructureData.;"";"";2015-01-08 14:08:15.768713+01;2015-05-10 20:04:07.771327+02;3;;1;f
79;b16ec97a-0c21-4356-9053-70b5f678bfd1;data.array.kpoints.KpointsData.;"";"";2015-01-08 14:08:15.841753+01;2015-05-10 20:04:07.771425+02;3;;1;f
80;a1253de6-c0e2-4c45-a6a0-d9659312db4f;data.folder.FolderData.;"";"";2015-01-08 14:08:15.356396+01;2015-05-10 20:04:07.771523+02;3;;1;f
81;582bd8c6-9d01-41c7-83f1-a39788108d03;data.array.kpoints.KpointsData.;"";"";2015-01-06 14:51:01.380988+01;2015-05-10 20:04:07.77162+02;3;;1;f
82;a2b04b2f-39c5-4238-80b5-39c08ea08f35;calculation.job.quantumespresso.ph.PhCalculation.;Restart of PhCalculation 697278.;"";2015-02-02 14:02:54.702159+01;2015-05-10 20:04:07.771717+02;3;2;3349;f
83;411eaeab-fa43-488a-9e52-1e668759ad3c;data.parameter.ParameterData.;"";"";2015-02-02 14:02:54.691947+01;2015-05-10 20:04:07.771827+02;3;;1;f
84;ce51d24c-4b8a-485e-b5be-5c036bc294bc;data.remote.RemoteData.;"";"";2015-01-08 14:31:23.037573+01;2015-05-10 20:04:07.771925+02;3;1;1;f
85;0f6c4a03-4ba7-407d-bdca-054224ee7d88;data.remote.RemoteData.;"";"";2015-01-08 14:30:58.445232+01;2015-05-10 20:04:07.772034+02;3;1;1;f
86;9799b760-01b4-4324-8fe8-65090e07d9ea;data.parameter.ParameterData.;"";"";2015-01-08 14:30:46.132145+01;2015-05-10 20:04:07.772143+02;3;;1;f
87;17cbeea0-1d5e-4ce5-9b42-688a7e35b8fe;data.array.kpoints.KpointsData.;"";"";2015-01-08 14:30:44.873273+01;2015-05-10 20:04:07.772241+02;3;;1;f
88;554f1512-e117-4c66-b604-efe560f3f4df;data.structure.StructureData.;"";"";2014-12-28 18:06:25.952223+01;2015-05-10 20:04:07.772372+02;3;;1;f
89;710526d0-ac93-4239-a4ff-758a8599a4a2;data.parameter.ParameterData.;"";"";2015-02-02 13:52:28.090055+01;2015-05-10 20:04:07.772479+02;3;;1;f
90;fc290def-03ae-42db-be72-71d2e3cf01b2;data.folder.FolderData.;"";"";2015-02-02 13:52:27.206241+01;2015-05-10 20:04:07.77258+02;3;;1;f
91;d7b0b74c-eaa1-48c4-8e0d-9da0723222c3;data.parameter.ParameterData.;"";"";2015-01-08 16:11:13.851079+01;2015-05-10 20:04:07.772679+02;3;;1;f
92;02808759-abdc-4f75-958e-646209f63286;data.parameter.ParameterData.;"";"";2015-01-08 16:11:13.565905+01;2015-05-10 20:04:07.772777+02;3;;1;f
93;732e294d-efe0-466a-bbd3-44220fe37dec;data.structure.StructureData.;"";"";2014-12-28 19:04:27.172245+01;2015-05-10 20:04:07.772875+02;3;;1;f
94;ed993abd-5acb-4c3d-b83f-2917f7021e4b;data.structure.StructureData.;"";"";2014-12-28 19:04:28.287422+01;2015-05-10 20:04:07.772972+02;3;;1;f
95;bb476a73-3b14-48ca-8117-87b843547c03;data.parameter.ParameterData.;"";"";2015-01-08 16:11:12.564401+01;2015-05-10 20:04:07.77307+02;3;;1;f
96;17cabf6c-f7fd-40df-be43-269e0fdd4427;data.parameter.ParameterData.;"";"";2015-01-08 16:11:12.198526+01;2015-05-10 20:04:07.773167+02;3;;1;f
97;0bfe5278-88c7-46a0-8c13-e26dce174d8c;data.structure.StructureData.;"";"";2014-12-28 19:04:29.065353+01;2015-05-10 20:04:07.773264+02;3;;1;f
98;37fa0b15-6c23-4117-a55d-298a949f975b;data.array.kpoints.KpointsData.;"";"";2015-01-08 16:11:12.197658+01;2015-05-10 20:04:07.773381+02;3;;1;f
99;6987180e-0df0-48c7-8a04-b2ec35681e9a;data.structure.StructureData.;"";"";2015-01-08 14:28:21.078459+01;2015-05-10 20:04:07.773479+02;3;;1;f
100;ccb94a45-6494-4323-bf7b-21b8e3f96df4;data.parameter.ParameterData.;"";"";2015-01-31 17:03:01.913277+01;2015-05-10 20:04:07.773586+02;3;;1;f
101;3ee44755-df53-4355-ad98-72a1dac24c58;data.folder.FolderData.;"";"";2015-01-31 17:02:58.660632+01;2015-05-10 20:04:07.773684+02;3;;1;f
102;e9c5bab5-3bff-43fe-ae74-9010c81c4e3f;data.parameter.ParameterData.;"";"";2014-12-28 18:20:58.619341+01;2015-05-10 20:04:07.773823+02;3;;1;f
103;65284356-fa84-42ef-b6f6-8582e0fa1246;calculation.job.quantumespresso.ph.PhCalculation.;Restart of PhCalculation 610762.;"";2015-01-16 10:27:57.149093+01;2015-05-10 20:04:07.773926+02;3;2;347;f
104;f437a4b4-632c-431a-987f-f1f6cedc5008;data.structure.StructureData.;"";"";2015-01-06 14:27:01.704472+01;2015-05-10 20:04:07.774036+02;3;;1;f
105;63397bc8-8d2d-468e-a9f5-c297604a4ebc;data.parameter.ParameterData.;"";"";2014-12-23 13:01:12.989288+01;2015-05-10 20:04:07.774136+02;3;;1;f
106;3eb6fdf6-a0e9-4243-aa2e-f2a613c0c1ea;calculation.job.quantumespresso.pw.PwCalculation.;"";"";2014-12-23 13:01:12.383759+01;2015-05-10 20:04:07.774234+02;3;2;1148;f
107;adefb34a-443c-4728-85d7-84a4012aeefc;data.array.kpoints.KpointsData.;"";"";2014-12-23 13:01:12.943906+01;2015-05-10 20:04:07.774343+02;3;;1;f
108;f4409794-1c5f-4e0b-b09e-006c03514cfd;data.parameter.ParameterData.;"";"";2014-12-23 13:01:13.395212+01;2015-05-10 20:04:07.774444+02;3;;1;f
109;0b4d3fd5-89c7-4fb2-becc-a0822b021c3c;data.parameter.ParameterData.;"";"";2014-12-23 13:01:12.368629+01;2015-05-10 20:04:07.774541+02;3;;1;f
276;2af66814-84f0-499c-aebe-b68c02de3c87;data.remote.RemoteData.;"";"";2014-12-23 13:10:41.060776+01;2015-05-10 20:04:07.791636+02;3;2;1;f
110;682a3e2d-ef50-4a81-b9a9-b5247ef8fb58;calculation.job.quantumespresso.pw.PwCalculation.;"";"";2014-12-23 13:01:11.601657+01;2015-05-10 20:04:07.774638+02;3;2;1148;f
111;2bd7b33a-f220-4830-9b34-8bc3556ecea7;data.array.kpoints.KpointsData.;"";"";2014-12-23 13:01:12.366706+01;2015-05-10 20:04:07.774748+02;3;;1;f
112;11a8c377-9587-4ec1-bdc7-36459bc6ab87;data.parameter.ParameterData.;"";"";2014-12-23 13:01:12.742244+01;2015-05-10 20:04:07.774849+02;3;;1;f
113;f66b361f-f0b9-441d-9e8c-e37257e42c4d;data.parameter.ParameterData.;"";"";2014-12-23 13:01:13.574554+01;2015-05-10 20:04:07.774946+02;3;;1;f
114;9060772c-04bf-4ea6-aca2-d9ad7d1b9b75;calculation.job.quantumespresso.pw.PwCalculation.;"";"";2014-12-23 13:01:13.000527+01;2015-05-10 20:04:07.775044+02;3;2;1148;f
115;8cfaeb11-d807-4802-9573-b300149c0c80;data.parameter.ParameterData.;"";"";2015-01-08 18:23:20.770474+01;2015-05-10 20:04:07.775153+02;3;;1;f
116;8ca3bcf1-420a-442c-a0c3-cdecc162df8b;data.parameter.ParameterData.;"";"";2015-01-26 17:25:57.273246+01;2015-05-10 20:04:07.775248+02;3;;1;f
117;f8c9efa0-c8ea-4e6d-b289-1e06c11bc650;data.array.kpoints.KpointsData.;"";"";2015-01-26 17:25:56.577669+01;2015-05-10 20:04:07.775345+02;3;;1;f
118;d8c9ee59-9d38-4947-a126-d125b4705ab2;calculation.job.quantumespresso.pw.PwCalculation.;"";"";2015-01-26 17:25:53.475063+01;2015-05-10 20:04:07.775442+02;3;2;344;f
119;e1ef13e5-ccad-40ef-a2ba-2d83316152db;data.parameter.ParameterData.;"";"";2015-01-26 17:25:54.535683+01;2015-05-10 20:04:07.775552+02;3;;1;f
120;000900ac-4dc1-4cf2-9269-5fad8b12c149;data.parameter.ParameterData.;"";"";2015-01-26 17:25:54.09036+01;2015-05-10 20:04:07.775659+02;3;;1;f
121;912d99e1-2ccf-4fae-b34e-611c98d8e248;data.array.kpoints.KpointsData.;"";"";2015-01-26 17:25:53.448882+01;2015-05-10 20:04:07.775756+02;3;;1;f
122;1d739488-e2a9-424a-9b4a-d4181282ac16;calculation.job.quantumespresso.pw.PwCalculation.;"";"";2015-01-26 17:25:54.560185+01;2015-05-10 20:04:07.775854+02;3;2;332;f
123;eb65d4b3-ebb6-4670-a977-208201444740;data.parameter.ParameterData.;"";"";2015-01-26 17:25:56.579352+01;2015-05-10 20:04:07.775963+02;3;;1;f
124;55f0d67b-5ce0-46df-b7d5-5b18d0cfe462;data.parameter.ParameterData.;"";"";2015-01-26 17:25:55.239821+01;2015-05-10 20:04:07.77606+02;3;;1;f
125;4b9a1fda-2c08-44b0-ac03-a9b36f641c96;data.array.kpoints.KpointsData.;"";"";2015-01-26 17:25:54.534331+01;2015-05-10 20:04:07.776157+02;3;;1;f
126;f00c62f4-d429-4ed7-9bb7-0bbe1f2c2f4c;data.structure.StructureData.;"";"";2015-02-11 15:04:22.542126+01;2015-05-10 20:04:07.776254+02;3;;1;f
127;921c53fb-4d62-46da-a3f4-7f4abb188509;data.array.kpoints.KpointsData.;"";"";2015-02-11 15:04:22.785601+01;2015-05-10 20:04:07.776352+02;3;;1;f
128;492bf11d-98b6-47c1-bbb6-d63306ec1483;data.parameter.ParameterData.;"";"";2015-01-09 07:35:19.452697+01;2015-05-10 20:04:07.776452+02;3;;1;f
129;92a0e77a-76fe-48d6-bdc0-def8c44306f1;data.parameter.ParameterData.;"";"";2015-02-13 15:02:09.8254+01;2015-05-10 20:04:07.776549+02;3;;1;f
130;1e04b906-846a-4b29-9b32-eb8479119852;data.folder.FolderData.;"";"";2015-01-26 19:16:19.387206+01;2015-05-10 20:04:07.776647+02;3;;1;f
131;9eb4b131-6481-4040-8bb1-9ed54d2ed69b;calculation.job.quantumespresso.ph.PhCalculation.;"";"";2015-02-13 15:02:09.79752+01;2015-05-10 20:04:07.776746+02;3;2;1043;f
132;ec186cd2-ea88-41cf-b05e-b9b65d7a7fc2;data.parameter.ParameterData.;"";"";2015-02-13 15:02:09.775212+01;2015-05-10 20:04:07.776854+02;3;;1;f
133;c9e22402-ef7b-40c2-961b-8896c177cd66;data.remote.RemoteData.;"";"";2015-01-08 19:32:40.015983+01;2015-05-10 20:04:07.776951+02;3;1;1;f
134;35e4c717-bdd7-48cc-afb7-a079fd3df3b5;data.parameter.ParameterData.;"";"";2015-01-07 05:05:08.993689+01;2015-05-10 20:04:07.77706+02;3;;1;f
135;d5add5e5-5395-4f68-b951-48d91fe13bcb;data.array.kpoints.KpointsData.;"";"";2015-01-07 05:05:05.716092+01;2015-05-10 20:04:07.777159+02;3;;1;f
136;700886f1-80ff-496a-b389-d56e71410710;data.parameter.ParameterData.;"";"";2015-01-07 05:05:06.935424+01;2015-05-10 20:04:07.777257+02;3;;1;f
137;5e902b75-79c5-40b0-a29e-3d5eb3b0a948;data.folder.FolderData.;"";"";2015-01-07 05:05:07.217388+01;2015-05-10 20:04:07.777356+02;3;;1;f
138;52c9d863-2707-4aaa-90f8-14be53a788de;data.array.kpoints.KpointsData.;"";"";2015-01-07 05:05:07.809046+01;2015-05-10 20:04:07.777454+02;3;;1;f
139;e65a8cc2-4b56-4040-9aa1-404ffb2355e4;data.folder.FolderData.;"";"";2015-01-07 05:05:01.813728+01;2015-05-10 20:04:07.77755+02;3;;1;f
140;597905aa-ed0f-4e2e-a140-4cd1ad82b53a;data.array.kpoints.KpointsData.;"";"";2015-01-07 05:05:02.332696+01;2015-05-10 20:04:07.777648+02;3;;1;f
141;dfdffd5c-868f-4b3b-a809-986b46b98a9c;data.parameter.ParameterData.;"";"";2015-01-07 05:05:04.094382+01;2015-05-10 20:04:07.777745+02;3;;1;f
142;6c44f0b9-9f18-4af0-894d-93af947ac7e1;data.folder.FolderData.;"";"";2015-01-07 05:05:05.149119+01;2015-05-10 20:04:07.777842+02;3;;1;f
143;63a7ff47-5046-4f67-8f3a-e18c785d0254;data.remote.RemoteData.;"";"";2015-01-26 21:45:37.352009+01;2015-05-10 20:04:07.777939+02;3;2;1;f
144;5cf51dde-1104-4edf-8d6c-361beae4e7f5;data.array.kpoints.KpointsData.;"";"";2015-01-06 14:23:32.001649+01;2015-05-10 20:04:07.77809+02;3;;1;f
145;ed0971b8-6e7e-4aa0-bb85-5579f8fb080d;data.parameter.ParameterData.;"";"";2015-01-09 05:14:23.039311+01;2015-05-10 20:04:07.778195+02;3;;1;f
146;8b1fa948-e0e9-48aa-9810-d0e6acb2ce20;data.folder.FolderData.;"";"";2015-01-09 05:14:22.468018+01;2015-05-10 20:04:07.778293+02;3;;1;f
147;d18a14ff-6d8c-4fe5-ad44-665d993fe56b;data.array.kpoints.KpointsData.;"";"";2014-12-28 18:45:46.496274+01;2015-05-10 20:04:07.778429+02;3;;1;f
148;242a0515-78a2-4707-9c0b-20e28282b064;data.remote.RemoteData.;"";"";2015-01-31 14:27:39.27107+01;2015-05-10 20:04:07.778529+02;3;1;1;f
149;02fdc467-4f6b-496a-8cfd-5f31558f6bb3;data.array.kpoints.KpointsData.;"";"";2014-12-28 18:45:45.523435+01;2015-05-10 20:04:07.77864+02;3;;1;f
150;0261b050-168a-4ca7-99ee-37edca236596;data.structure.StructureData.;"";"";2014-12-28 18:45:45.373537+01;2015-05-10 20:04:07.77874+02;3;;1;f
151;c581a1e5-b7ee-47f9-a60f-86f1774b17d4;data.structure.StructureData.;"";"";2014-12-28 18:45:47.315028+01;2015-05-10 20:04:07.778838+02;3;;1;f
152;f5430e1c-6cd8-4327-b9f1-a0e721abffd3;data.parameter.ParameterData.;"";"";2015-01-28 18:18:07.675477+01;2015-05-10 20:04:07.778938+02;3;;1;f
